platform,video_id,video_title,author,text,likes,replies,time,parent_rpid,matched_patterns
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,怀瑾44,来你说说有什么需要做的,2,0,2026-09-14T13:36:00+08:00,313965713393,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,Shota602,还真是闲的,0,0,2026-09-14T13:39:00+08:00,313965713393,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,喜欢讲冷笑话,这次有东西好吧,0,0,2026-09-14T13:45:00+08:00,313965713393,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,木易e-,b友钱少事多，给你送点皮肤最有用了[汤圆],2,0,2026-09-14T16:35:00+08:00,313965713393,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,__--Z,啥有用[笑哭]干脆给你送vp才满意吗,0,0,2026-09-15T00:22:00+08:00,313965713393,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,网友神谷英树,小孩闹麻了 这不满意那不满意,0,0,2026-09-15T02:13:00+08:00,313965713393,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,时者Timer,瓦手赢麻了,0,0,2026-09-14T13:38:00+08:00,317458354384,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,Cold_JoKe,经典老番,0,0,2026-09-14T15:21:00+08:00,317458501520,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,一不小心花了6枚硬币,Jett 芮娜 暮蝶 钱包，这次会不会来一个枪法先锋，以后天梯阵容彻底锁死[doge_金箍],0,0,2026-09-14T16:07:00+08:00,317467457648,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,听雨_僧庐,回复 @一不小心花了6枚硬币 :来个杀人才能拿信息的[doge_金箍],0,0,2026-09-15T02:08:00+08:00,317467457648,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,Allen04010401,我第一反应也是掠夺4.0[doge],0,0,2026-09-14T17:25:00+08:00,317470736352,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,来仁呐,？哪里,1,0,2026-09-14T16:32:00+08:00,313965844849,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,胡图图是大笨蛋,？又ru了,0,0,2026-09-15T01:32:00+08:00,313965844849,
bilibili,BV1DEY16YEN1,“干票大的” // 年度版本开发者日志,Amiyab1,回复 @胡图图是大笨蛋 :拳头本来就没藏着喜欢 rh 的态度,0,0,2026-09-15T01:34:00+08:00,313965844849,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,美琴睡大觉,我咋感觉没想象中那么强 除了中远距离架枪完爆ak外没啥优势啊,190,34,2026-09-14T14:16:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,小胡子带我打欧洲,这枪和戍卫定位都有点重合了，瓦应该出一把獠犬威力，骇灵射速弹夹35发的2700块的步枪，专门用于泼水扫射的。,125,12,2026-09-14T14:12:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,-不要熬夜--,笔记本玩家有福了,82,1,2026-09-14T14:48:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,mistry--米,当时追猎伤害出来的时候也都吹爆了说爆杀鬼魅，玩了就知道手感不是一个等级的,41,5,2026-09-14T16:22:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,原諒我悲觀過界,单看伤害对比新枪和狂徒的击杀效率： 打头都是一枪死 打半甲/全甲身体：狂徒四枪0.308s，新枪三枪0.308s（完全一致） 打无甲身体：狂徒三枪0.205s，新枪两枪0.154s 狂徒的击杀效率只剩两个区间 1.前1（2）枪打到身体第2（3）枪飘到头上 2.打身体非常规血量（51-80、101-120）,27,7,2026-09-14T15:24:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,安和猫猫猫猫猫,我觉得在瓦这种低移速的情况下说不定真挺强的[笑哭],15,0,2026-09-14T17:03:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,-FISHKH-,肯定会修改的，拳头惯有的屎多了加尿，尿多了加屎[doge],10,0,2026-09-14T16:27:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,已经结束了吗_,能连发吗？没连发本质是加强版戍卫[笑哭],9,4,2026-09-14T15:51:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,乌金金金金,提前预测路边一条，不敢做太强的[笑哭][笑哭]，要是超级好用，谁还买其他主武器皮肤,7,2,2026-09-14T21:50:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,ArthurLeng,给伯乐准备的进攻狙吧,7,0,2026-09-14T14:19:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,安排好你,这枪冠军赛打完出吧,7,9,2026-09-14T13:56:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,Js2652_,出个新枪卖皮肤有感觉吗,5,0,2026-09-14T15:32:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,JJJJJJJUICEE,50太超模了吧 以后antieco起半甲加这枪不知道怎么输 49还合理点,5,4,2026-09-14T17:43:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,infinite的小白,csgo老版本的sg553，打头一枪，30发弹匣步枪。cf的hk417，打头一枪，舒服得点射,4,0,2026-09-14T16:55:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,顾梦的小号,sg553恶魔时代来了有感觉吗，当时553简直统治职业赛场[折耳猫],4,1,2026-09-14T23:10:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,鹿岛韵蹈,有点像cs的AUG[doge],4,5,2026-09-14T15:25:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,小胡子带我打欧洲,这枪打大甲身子ttk差不多0.3秒跟ak没区别，但是射速慢控枪微调或者扫转很伤，而且出现一枪头和一枪身子的时候ttk就远低于ak，感觉只有在40m外ak不太准的时候才比ak强,4,5,2026-09-14T14:01:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,浓是真额老驴,瓦没活硬抄cs啊？射击方面自己一点活也没有，拳头闹🐎了[Mygo表情包_不会吧？][Mygo表情包_不会吧？][Mygo表情包_不会吧？],3,0,2026-09-14T23:03:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,一枚kk吖,与其设计新枪，不如把你那sm盲侠删了，或者提高价格,3,0,2026-09-14T17:12:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,盲目吃鱼的玳瑁猫,怎么评论区这么多人连ttk都算不明白[笑哭]ttk算的是致死子弹间隔数而不是致死子弹数，你开第一枪武器是没有延迟的，隔壁战地6的m250机枪还有加特林这种需要预热的才有第一发射击延迟，只看打身体ttk狂徒和新枪一模一样，但新枪的问题是空枪惩罚大（相应的斩杀能力更强并且穿墙爆头必定会死），所以新枪属于中远距离无敌，近距离只比狂徒差一点（但比戍卫强多了）的存在。以后肯定会削弱。,3,0,2026-09-14T16:24:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,ダンダダン-,能不能也出个警匪专用枪[doge]多一个保枪缴枪的博弈,2,1,2026-09-15T01:25:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,咸味老六子,hk417对吗[鸣潮·致予新世界静态表情包_坐好了],2,0,2026-09-14T17:43:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,北斗西红柿,冠军套不会出这把吧,2,0,2026-09-14T19:39:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,restart0x,啥时候实装？,1,0,2026-09-15T01:53:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,陆思晨,@阳仔鳄,1,0,2026-09-14T14:58:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,张顺梓神,@暴虐与不合理 @饥饿的鹰仍不忘舞- @絶对核心,1,0,2026-09-14T14:42:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,山-河-呀,我只想知道一点，这个版本会在世界赛上吗,1,1,2026-09-14T16:55:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,芒杲很忙,sg552来了,0,0,2026-09-14T17:49:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,鱼没有玄机,@elige,0,0,2026-09-14T18:34:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,创造兵乌曰,属于瓦罗兰特的553时代有没有感觉。,0,0,2026-09-14T19:23:00+08:00,,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,这次能坚持下去吗,一旦距离近一点就很难搞,1,0,2026-09-14T14:27:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,薇洛Willows,中远距离暴打ak，近距离ak又不如m4一根，以后没用的是ak才对[笑哭],48,0,2026-09-14T14:28:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,ArthurLeng,就是充当进攻狙的，目前感觉除了伯乐没人需要这把枪,112,0,2026-09-14T14:30:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,天下吴龙,回复 @薇洛Willows :那又要中远又要近距离不还是ak,6,0,2026-09-14T14:33:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,薇洛Willows,回复 @天下吴龙 :玩什么地图打什么位置就用什么枪，哪有既要中远又要近的，就算真要那也是m4上，何况这枪三发死，射速还和AK四分之三差不多，谁比谁强还真不一定,9,0,2026-09-14T14:36:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,天下吴龙,回复 @薇洛Willows :既要中远又要近不是很正常么，大部分地图不都是中路对枪长两边对枪短，而且我又没说这枪一定比ak弱，m4很多时候就是一枪头打不死啊，但像霓虹町和源工重镇这种短距离对枪多的图确实m4好点,1,0,2026-09-14T14:42:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,SpaceCowboy-_,回复 @薇洛Willows :还记得吗，当初追猎他们也是这样吹的,6,0,2026-09-14T14:42:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,天云sova,回复 @SpaceCowboy-_ :哈哈哈[笑哭]这枪我觉得真得加强到高穿透。,1,0,2026-09-14T14:44:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,Homeostas1s,回复 @SpaceCowboy-_ :追猎刚上线挺垃圾的，但是增强之后屌的一逼，eco局的神枪,0,0,2026-09-14T14:47:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,薇洛Willows,回复 @SpaceCowboy-_ :追猎他数值不如正义，胜在200块和弹容量，但是这把枪除了射速和弹容量以外数值都比ak强，追猎肯定不是乱吹的，现在基本上eco局除了自己钱多顺着队友e以外，自己e基本都是追猎。而且现在还有一个问题就是混起局这把枪的数值和正义完美兼容，正义敲一枪身子的人，看到这把枪等于看到连狙，被敲两枪直接就是连发大狙，加起来三枪就是死。但是ak只和近距离正义兼容。而且不存在成为连发大狙的可能。,5,0,2026-09-14T15:01:00+08:00,313971066929,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,自有大蠕为我当虫且,獠犬威力骇灵射速有点太夸张了,53,0,2026-09-14T14:35:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,真的AI狗,骇灵射速不敢想了，而且獠犬威力真不算低吧，至少在双边都没钱玩大甲的时候，4的半甲btk很优秀了，只是惩罚不了全甲的,24,0,2026-09-14T14:36:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,YezHon夜之鸿,戍卫两枪小甲这个不行,2,0,2026-09-14T14:40:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,封好烟打好闪,咖喱？,1,0,2026-09-14T14:42:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,Charlotte251,那我还戍卫和ak重合了呢，本质点小球游戏一枪头没区别[吃瓜]这把枪卖的比戍卫贵，性能比戍卫好，那就不重合，如果是你有钱起这把枪但是没必要所以选择起戍卫，那才叫重合，2倍镜，射速，备弹都是这把枪比戍卫强的地方,5,0,2026-09-14T15:33:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,lacrimalboi,那就没人玩2900定位的枪了 你这个数值太高,0,0,2026-09-14T16:05:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,Laurie甜茶,你搁这打cf是吧？白虎都来了,0,0,2026-09-14T16:34:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,缨冠弹剑,那得卖3500,0,0,2026-09-14T16:46:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,落辰夕过,就是出一把咖喱呗,0,0,2026-09-14T16:59:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,簌戾,在想啥啊，数值爆了呀,0,0,2026-09-14T18:51:00+08:00,317462882656,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,魅惑烤鸭,还真是，远点终于有步枪可用了,6,0,2026-09-14T16:28:00+08:00,313974303329,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,zhoukke,爆杀正义了,7,0,2026-09-14T16:55:00+08:00,313982605857,
bilibili,BV1oWYy6gEiS,【笨奶】无畏契约新枪！悍狼！太超模了！鸟狙版AK！！最强步枪来了！！！,恨如雨,一开始上抬太变态了，增强一次之后现在绝对某些场景绝对优鬼魅和正义了,12,0,2026-09-14T17:10:00+08:00,313982605857,
